
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01
       283   7  2.540600E+01  4.126242E-01 -3.773998E-02  7.660075E-01  2.890795E-03  2.890796E-03 _shell_0000000283   
       283   8  2.305247E+01  4.212966E-01 -4.632290E-02  7.660063E-01 -2.890798E-03  2.890797E-03 _shell_0000000283   
       284   1  2.153979E+01  5.333604E-01  3.957732E-02  1.135687E+00 -7.579548E-03  7.579546E-03 _shell_0000000284   
       284   2  1.981141E+01  5.106217E-01  5.227002E-02  1.135687E+00  7.579543E-03  7.579545E-03 _shell_0000000284   
       284   3  2.151705E+01  3.687903E-01 -4.257531E-02  1.135687E+00 -7.579541E-03 -7.579543E-03 _shell_0000000284   
       284   4  1.983414E+01  3.915291E-01  7.623133E-02  1.135687E+00  7.579547E-03 -7.579545E-03 _shell_0000000284   
       284   5  2.153979E+01  5.333604E-01  3.957732E-02  1.135687E+00  7.579548E-03 -7.579546E-03 _shell_0000000284   
       284   6  1.981141E+01  5.106217E-01  5.227002E-02  1.135687E+00 -7.579543E-03 -7.579545E-03 _shell_0000000284   
       284   7  2.151705E+01  3.687903E-01 -4.257531E-02  1.135687E+00  7.579541E-03  7.579543E-03 _shell_0000000284   
       284   8  1.983414E+01  3.915291E-01  7.623133E-02  1.135687E+00 -7.579547E-03  7.579545E-03 _shell_0000000284   
       285   1  2.017134E+01 -1.649923E+00  4.920105E-02  1.987096E-01  2.067533E-04 -2.067533E-04 _shell_0000000285   
       285   2  1.726049E+01 -1.649303E+00 -4.085046E-01  1.987096E-01 -2.067533E-04 -2.067533E-04 _shell_0000000285   
       285   3  2.017196E+01 -8.919288E-02 -2.132324E-02  1.987096E-01  2.067533E-04  2.067533E-04 _shell_0000000285   
       285   4  1.725987E+01 -8.981313E-02 -4.819235E-01  1.987096E-01 -2.067533E-04  2.067533E-04 _shell_0000000285   
       285   5  2.017134E+01 -1.649923E+00  4.920105E-02  1.987096E-01 -2.067533E-04  2.067533E-04 _shell_0000000285   
       285   6  1.726049E+01 -1.649303E+00 -4.085046E-01  1.987096E-01  2.067533E-04  2.067533E-04 _shell_0000000285   
       285   7  2.017196E+01 -8.919288E-02 -2.132324E-02  1.987096E-01 -2.067533E-04 -2.067533E-04 _shell_0000000285   
       285   8  1.725987E+01 -8.981313E-02 -4.819235E-01  1.987096E-01  2.067533E-04 -2.067533E-04 _shell_0000000285   
       286   1  2.095474E+01  5.647825E-01 -4.738824E-02  1.221237E+00 -5.370969E-03 -5.370969E-03 _shell_0000000286   
