
                        S T E P       1


                                INCREMENT     1


 internal energy density (elem, integ.pnt.,energy) for set SOLIDMATERIALELEMENTGEOMETRY2D and time  0.1000000E+01

       276   3  1.585378E-10
       276   4  1.578795E-10
       276   5  1.640601E-10
       276   6  1.634268E-10
       276   7  1.585378E-10
       276   8  1.578795E-10
       277   1  1.086118E-10
       277   2  1.118275E-10
       277   3  1.081397E-10
       277   4  1.113881E-10
       277   5  1.086118E-10
       277   6  1.118275E-10
       277   7  1.081397E-10
       277   8  1.113881E-10
       278   1  2.941103E-03
       278   2  3.321774E-03
       278   3  2.915805E-03
       278   4  3.295131E-03
       278   5  2.941103E-03
       278   6  3.321774E-03
       278   7  2.915805E-03
       278   8  3.295131E-03
       279   1  2.681140E-03
       279   2  2.335967E-03
       279   3  2.707782E-03
       279   4  2.361237E-03
       279   5  2.681140E-03
       279   6  2.335967E-03
       279   7  2.707782E-03
       279   8  2.361237E-03
       280   1  2.701096E-03
       280   2  2.699256E-03
       280   3  2.347343E-03
       280   4  2.345715E-03
       280   5  2.701096E-03
       280   6  2.699256E-03
       280   7  2.347343E-03
       280   8  2.345715E-03
       281   1  2.626197E-03
       281   2  2.262964E-03
       281   3  2.592280E-03
       281   4  2.230763E-03
       281   5  2.626197E-03
       281   6  2.262964E-03
       281   7  2.592280E-03
       281   8  2.230763E-03
       282   1  1.788134E-03
       282   2  1.787031E-03
       282   3  2.122508E-03
       282   4  2.121522E-03
       282   5  1.788134E-03
       282   6  1.787031E-03
       282   7  2.122508E-03
       282   8  2.121522E-03
       283   1  2.088616E-03
       283   2  1.760275E-03
       283   3  2.064731E-03
       283   4  1.737430E-03
       283   5  2.088616E-03
       283   6  1.760275E-03
       283   7  2.064731E-03
       283   8  1.737430E-03
       284   1  1.553941E-03
       284   2  1.248194E-03
       284   3  1.542389E-03
       284   4  1.236759E-03
       284   5  1.553941E-03
       284   6  1.248194E-03
       284   7  1.542389E-03
       284   8  1.236759E-03
       285   1  1.596693E-03
       285   2  1.273401E-03
       285   3  1.610070E-03
       285   4  1.285931E-03
       285   5  1.596693E-03
       285   6  1.273401E-03
       285   7  1.610070E-03
       285   8  1.285931E-03
       286   1  1.575314E-03
       286   2  1.575469E-03
       286   3  1.241356E-03
       286   4  1.241825E-03
       286   5  1.575314E-03
       286   6  1.575469E-03
       286   7  1.241356E-03
       286   8  1.241825E-03
